CODE_ISIN;PLACE_DE_COTATION;CATEGORIE;ORGANISME;PRODUIT;STOCK;DATE_COURS;VALEUR_LIQUIDATIVE;CONTRE_VALEUR_EN_EUROS
FR0013411956;PARIS;OPC;PLATIN;C690;498.72;31/12/2019;101.17;50455.99
LU0210532015;PARIS;OPC;JPMORG;C690;42.03;31/12/2019;52.22;2194.66
FR0010776807;PARIS;OPC;HOTTGE;C690;19.04;31/12/2019;1349.49;25689.16
FR0012417350;PARIS;OPC;ECHIQ;C690;58.12;31/12/2019;158.96;9239.32
FR0011360700;PARIS;OPC;ECHIQ;C690;255.76;31/12/2019;171.28;43806.32
FR0010594309;PARIS;OPC;EDRAM;C690;1.9;31/12/2019;182.76;348.02
FR0010097683;PARIS;OPC;CPRASM;C778;1803.14;31/12/2019;474.11;854888.15
FR0010191197;PARIS;OPC;CQUAMF;C778;3581.04;31/12/2019;15.68;56150.65
FRLFGRDPARIS;PARIS;SCP;LAFREM;C850;9.92;31/12/2019;280.77;2786.56
LU0251809090;PARIS;OPC;BNPPIP;F656;1163.41;31/12/2019;42.55;49503.18
LU0823399810;PARIS;OPC;BNPPIP;F656;143.58;31/12/2019;236.75;33991.85
FR0000295230;PARIS;OPC;COMGES;F758;490.71;31/12/2019;181.69;89156.2
FR0010032326;PARIS;OPC;ALGIGM;F758;447.2;31/12/2019;330.2;147665.5
FR0010076547;PARIS;OPC;BNPPAM;F758;840.45;31/12/2019;31.41;26398.41
IE00BD1DJ122;PARIS;OPC;COMGES;P644;355.69;31/12/2019;11.21;3987.27
LU0115141201;PARIS;OPC;INVESC;P644;167.82;31/12/2019;18.93;3176.75
LU0303816887;PARIS;OPC;FIDELI;P644;60.7;31/12/2019;17.92;1087.78
FR0007050190;PARIS;OPC;DNCA;P644;21.43;31/12/2019;118.77;2545.46
FR0007045901;PARIS;OPC;FUNDQS;S294;643.11;31/12/2019;236.6;152159.73
LU1240329380;PARIS;OPC;INV MA;S296;17.14;31/12/2019;71.13;1219.28
LU0283511359;PARIS;OPC;BNPPIP;S643;217.98;31/12/2019;332.69;72519.05
FR0007373469;PARIS;OPC;RICHEL;S643;237.86;31/12/2019;551.24;131116.98
FR0010149211;PARIS;OPC;CARM;S643;1703.17;31/12/2019;217.66;370711.18
FR0013219243;PARIS;OPC;EDROAS;S643;113.34;31/12/2019;102;11560.67
FR0010588343;PARIS;OPC;EDRAM;S645;635.96;31/12/2019;364.84;232022.55
FR0010546903;PARIS;OPC;TOCQU;S645;376.51;31/12/2019;55.32;20828.66
LU1100076550;PARIS;OPC;ROUASS;S645;640.49;31/12/2019;147.04;94177.32
FR0010250134;PARIS;OPC;CQUAMF;S645;22179.46;31/12/2019;168.5;3737238.9
LU0823403356;PARIS;OPC;BNPPIP;S645;14.95;31/12/2019;133.11;1990.56
LU0115764192;PARIS;OPC;FIDELI;S645;12.8;31/12/2019;40.94;523.92
FR0010191197;PARIS;OPC;CQUAMF;S675;25264.71;31/12/2019;15.68;396150.59
LU0069450822;PARIS;OPC;FIDELI;S675;797.96;31/12/2019;9.91;7907.77
FR0010594333;PARIS;OPC;EDRAM;S677;110.7;31/12/2019;189.46;20972.91
FR0010097683;PARIS;OPC;CPRASM;S679;118.57;31/12/2019;474.11;56215.2
FR0010097667;PARIS;OPC;CPRASM;S679;21.67;31/12/2019;331.42;7180.99
LU1100076550;PARIS;OPC;ROUASS;S679;43.67;31/12/2019;147.04;6421.53
LU0235308482;PARIS;OPC;ALKEN;S679;20.07;31/12/2019;249.27;5003.89
LU0386882277;PARIS;OPC;PICTFU;S679;21.51;31/12/2019;274.86;5911.57
FR0010668145;PARIS;OPC;BNPPAM;S777;311.63;31/12/2019;439.21;136870.85
FR0007045901;PARIS;OPC;FUNDQS;S777;28360.31;31/12/2019;236.6;6710048.88
LU0212178916;PARIS;OPC;BNPAML;S777;2040.81;31/12/2019;255.14;520692.92
FR0007076930;PARIS;OPC;DNCA;S777;368.21;31/12/2019;361.56;133128.57
LU1670724373;PARIS;OPC;MGLUSA;S777;2941.28;31/12/2019;10.49;30854.05
FR0010487512;PARIS;OPC;TAILOR;U560;1038.17;31/12/2019;153.44;159296.89
LU1956163379;PARIS;OPC;BNPAML;U560;33.24;31/12/2019;297;9870.97
FR0000974149;PARIS;OPC;ODDO A;U560;288.27;31/12/2019;632.81;182417.23
AT0000740667;PARIS;OPC;RAIFF;U560;22.27;31/12/2019;288.23;6418.16
FR0000400434;PARIS;OPC;ROTCIE;U560;34.04;31/12/2019;183.09;6231.94
FR0013247418;PARIS;OPC;OFI;U560;1107.05;31/12/2019;100.98;111789.94
LU0177222121;PARIS;OPC;SCHRO;U560;119.02;31/12/2019;25.14;2992.21
FR0010649772;PARIS;OPC;TOCQU;U560;1061.62;31/12/2019;144.35;153244.58
FR0000992331;PARIS;OPC;VEINMA;U570;236.68;31/12/2019;124.77;29530.55
LU0197230542;PARIS;OPC;FILFU;U570;2217.59;31/12/2019;54.52;120902.79
FR0010032573;BOURSE DE PARIS;OPC;AMUNDI;U570;597.66;31/12/2019;683.82;408691.6
LU0821216685;PARIS;OPC;SYZAM;U570;160.55;31/12/2019;220.04;35327.99
FR0000172041;PARIS;OPC;AXAIMP;U570;210.13;31/12/2019;614.89;129206.56
FR0010028605;PARIS;OPC;OFI;U570;737.04;31/12/2019;142.13;104755.12
FR0011268705;PARIS;OPC;GEMWAY;U570;414.9;31/12/2019;177.59;73682.89
LU1103207525;PARIS;OPC;EDROAS;U570;6.52;31/12/2019;558.23;3639.66
FR0010149203;PARIS;OPC;CARM;U570;12.3;31/12/2019;188.73;2322.1
FR0010086520;PARIS;OPC;FINCHA;U570;19.65;31/12/2019;98.9;1943.51
FR0000979221;PARIS;OPC;PASTEL;U571;5.03;31/12/2019;2274.07;11435.98
LU0592698954;LUXEMBOURG;OPC;CARM;U571;15.04;31/12/2019;122.24;1838.2
LU0616241476;PARIS;OPC;AMUASS;U573;33.98;31/12/2019;142.34;4837.06
FR0010547059;PARIS;OPC;TOCQU;U579;86.63;31/12/2019;71.06;6155.88
LU0251809090;PARIS;OPC;BNPPIP;C295;405.11;31/12/2019;42.55;17237.41
FR0011131812;PARIS;OPC;TIKEHA;C639;7137.13;31/12/2019;153.58;1096120.48
FR0010097683;PARIS;OPC;CPRASM;C639;497.66;31/12/2019;474.11;235947.33
LU0265293521;PARIS;OPC;BNPPIP;C639;38.81;31/12/2019;143.45;5566.74
FR0010611293;PARIS;OPC;ECHIQ;C639;381.09;31/12/2019;1626.86;619982.66
FR0011153014;PARIS;OPC;GINJER;C639;2624.09;31/12/2019;146.31;383930.75
FR0013418167;PARIS;EMT;SGINVB;C639;328.13;31/12/2019;1050;344533.42
FR0012219848;PARIS;OPC;VEINMA;C639;43.57;31/12/2019;113.52;4946.53
FR0012993590;PARIS;EMT;SGCIB;C639;1161.01;31/12/2019;1021.8;1186325.1
LU0747343910;PARIS;OPC;OAM;C639;12.52;31/12/2019;211.29;2646.07
FR0010375600;PARIS;OPC;AMPLEG;C639;84.26;31/12/2019;256.24;21591.04
FR0007078688;PARIS;OPC;FERRIG;C639;163.15;31/12/2019;160.54;26192.19
LU0302446991;PARIS;OPC;SCHRO;C639;738.24;31/12/2019;18.29;13502.4
FR0011142199;PARIS;OPC;TURGOT;C639;0.02;31/12/2019;119.28;2.61
FR0011131812;PARIS;OPC;TIKEHA;C642;4293.35;31/12/2019;153.58;659371.95
FR0000284689;PARIS;OPC;COMGES;C642;2494.1;31/12/2019;2274.03;5671667.16
LU1670710075;PARIS;OPC;MGI;C642;151732.93;31/12/2019;10.93;1658440.97
FR0011585520;PARIS;OPC;EIFFIG;C642;1073.49;31/12/2019;223.14;239538.86
FR0010487512;PARIS;OPC;TAILOR;C642;6940.75;31/12/2019;153.44;1064988.88
IE0005315449;PARIS;OPC;MUZCO;C642;1342.95;31/12/2019;246.29;330755.67
FR0013365111;PARIS;EMT;NATIST;C642;1560.25;31/12/2019;1075;1677264.92
LU1100076550;PARIS;OPC;ROUASS;C642;13995.29;31/12/2019;147.04;2057867.74
FR0011558246;PARIS;OPC;ECHIQ;C642;477.11;31/12/2019;230.97;110198.52
LU1100077442;PARIS;OPC;ROUASS;C642;10898.79;31/12/2019;58.89;641829.5
LU0294221253;PARIS;OPC;FRANKF;C642;17681.2;31/12/2019;17.54;310128.25
LU0386352719;PARIS;OPC;DEGIL;C642;5773.53;31/12/2019;50.82;293410.96
FR0010330258;PARIS;OPC;CPRASM;C642;6.49;31/12/2019;4638.01;30107.3
FR0007085691;PARIS;OPC;SANSO;C642;29.83;31/12/2019;1733.07;51701.82
FR0010564245;PARIS;OPC;FUNDQS;C642;1067.88;31/12/2019;113.18;120863.01
XS1755299002;PARIS;EMT;DSINVG;C642;1365.16;31/12/2019;1004.55;1371372.48
FR0011001049;PARIS;OPC;BOUS;C642;10.02;31/12/2019;3135.19;31413.44
FR0011037746;PARIS;OPC;BNPPAM;C642;120.78;31/12/2019;202.88;24502.84
FR0011276617;PARIS;OPC;ROTCIE;C642;588.29;31/12/2019;134.69;79237.08
LU0094219127;PARIS;OPC;BNPAML;C642;2612.91;31/12/2019;138.72;362462.77
FR0013266814;PARIS;EMT;NATIXA;C642;383.9;31/12/2019;1026.17;393950.82
FR0010707513;PARIS;OPC;SCHPRG;C642;302.85;31/12/2019;156.5;47395.27
LU1892829828;PARIS;OPC;FIDELI;C642;16676.09;31/12/2019;12.29;204949.12
FR0010657601;PARIS;OPC;LA FRA;C642;447.45;31/12/2019;129.51;57948.75
FR0010602615;PARIS;OPC;ACTAM;C642;133.68;31/12/2019;138.83;18559.02
LU1183791794;PARIS;OPC;SYCOMO;C642;875.82;31/12/2019;122.09;106928.65
FR0013278827;PARIS;EMT;SGCIB;C642;35.79;31/12/2019;847.7;30342.89
LU0320896664;PARIS;OPC;ROBL;C642;53.76;31/12/2019;238.36;12814.46
FR0013291143;PARIS;EMT;SGIRBE;C642;363.84;31/12/2019;1030;374752.17
FR0013184041;PARIS;OPC;ECHIQ;C642;143.78;31/12/2019;96.25;13839.02
FR0010354837;PARIS;OPC;DNCA;C642;60.08;31/12/2019;153.04;9195.24
FR0012632479;PARIS;EMT;DECAKE;C642;140.22;31/12/2019;1258.2;176430.36
FR0010191197;PARIS;OPC;CQUAMF;C676;1365.87;31/12/2019;15.68;21416.9
FR0010209916;PARIS;OPC;BNPPAM;C676;5.75;31/12/2019;23240.31;133535.06
LU1730856991;PARIS;OPC;EDROAS;C676;22.46;31/12/2019;186.11;4180.24
FR0010707513;PARIS;OPC;SCHPRG;C676;102.02;31/12/2019;156.5;15966.15
FR0010286013;PARIS;OPC;AMIRAL;C678;883.61;31/12/2019;452.26;399621.37
FR0007450002;PARIS;OPC;COMGES;C678;26.19;31/12/2019;858.92;22493.57
FR0010594333;PARIS;OPC;EDRAM;C678;921.7;31/12/2019;189.46;174625.88
FR0010011171;PARIS;OPC;AXA;C678;242.78;31/12/2019;42.38;10288.91
FR0011363134;PARIS;OPC;LAZAR;C678;3424;31/12/2019;156.7;536540.97
FR0010143545;PARIS;OPC;HSBCAM;C678;5.36;31/12/2019;862.2;4617.88
LU1730856991;PARIS;OPC;EDROAS;C678;304.3;31/12/2019;186.11;56633.21
LU1670708335;PARIS;OPC;MGI;C678;765.19;31/12/2019;16.89;12924.04
FR0013305729;PARIS;SCI;TURGOT;C690;17227.41;15/12/2019;112.22;1933260.39
FR0012355139;PARIS;OPC;LAZAAM;C690;330.59;31/12/2019;117.04;38692.14
FRPIERREPRIV;PARIS;SCP;LAFREM;C690;1202.55;31/12/2019;788.56;948283.95
FR000000PFO2;PARIS;SCP;PEASMA;C690;6772.03;31/12/2019;163.44;1106821.16
IE00B2NXKW18;PARIS;OPC;SEIIMA;C690;21.61;31/12/2019;354.57;7663.7
LU1530900684;PARIS;OPC;CPRASM;C690;135.87;31/12/2019;144.93;19691.63
FR0000447039;PARIS;OPC;AXA;C690;221.77;31/12/2019;96.14;21320.88
FR0007048996;PARIS;OPC;AMILTO;C690;19.15;31/12/2019;108.66;2081.32
FR0010813329;PARIS;OPC;SANSO;C690;269.77;31/12/2019;111.64;30116.96
FR0000120966;PARIS;VIF;TITVIF;C690;273.63;31/12/2019;62;16965.02
FR0013326568;PARIS;EMT;SGISAD;C690;177.52;31/12/2019;1012.8;179796.14
LU0196696966;PARIS;OPC;HPBL;C690;238.18;31/12/2019;21.71;5170.86
FR0013488038;PARIS;SCI;LAFAM;C690;47.32;27/12/2019;194.23;9191.31
FR0012562817;PARIS;OPC;PHILIP;C690;174.92;27/12/2019;103.26;18062.66
FR0011585520;PARIS;OPC;EIFFIG;C690;19.65;31/12/2019;223.14;4385.6
LU1082942308;PARIS;OPC;EDROAS;C778;708.95;31/12/2019;203.89;144546.99
FR0007080155;PARIS;OPC;VARCP;C850;5.38;31/12/2019;323.45;1740.39
LU0823411706;PARIS;OPC;BNPAML;F656;1.38;31/12/2019;226.64;313.02
FR0010209916;PARIS;OPC;BNPPAM;F657;0.44;31/12/2019;23240.31;10212.88
FR0010547067;PARIS;OPC;TOCQU;F758;96.26;31/12/2019;233.94;22518.86
LU0048578792;PARIS;OPC;FIDELI;F758;621.48;31/12/2019;16.83;10459.48
FR0010028704;PARIS;OPC;UBSLMG;F759;13.18;31/12/2019;1355.42;17867.74
LU0131210360;PARIS;OPC;BNPAML;F759;96.98;31/12/2019;194.58;18870.55
LU0090830901;PARIS;OPC;BLACK;P644;881.11;31/12/2019;115.33;101617.93
FR0011261197;PARIS;OPC;ROTHS;P644;140.29;31/12/2019;2118.68;297230.75
LU0164858028;PARIS;OPC;HPBL;P644;49.89;31/12/2019;155.15;7739.9
FR0007076930;PARIS;OPC;DNCA;P644;170.51;31/12/2019;361.56;61648.29
FR0007051040;PARIS;OPC;DNCA;S645;5382.68;31/12/2019;387.49;2085733.96
FR0010923383;PARIS;OPC;H20;S645;566.82;31/12/2019;395.78;224337.87
LU0270904781;PARIS;OPC;PICTFU;S645;249.1;31/12/2019;248.66;61941.78
LU0490786174;PARIS;OPC;HENMAN;S645;41890.92;31/12/2019;6.91;289466.24
FR0010172767;PARIS;OPC;EDRAM;S645;13.39;31/12/2019;376.53;5042.02
FR0011594134;PARIS;OPC;BNPPAM;S645;1548.34;31/12/2019;33.25;51482.37
LU0565135745;PARIS;OPC;AMUNDI;S645;114;31/12/2019;184.6;21044.9
FR0011513563;PARIS;OPI;BNPPBR;S645;89.25;31/12/2019;127.18;11350.79
FR0013260262;PARIS;OPI;SOFIDY;S645;62.46;31/12/2019;108.42;6772.13
LU0069452877;PARIS;OPC;FIDELI;S675;1944.62;31/12/2019;9.14;17773.8
FR0010594333;PARIS;OPC;EDRAM;S675;105.34;31/12/2019;189.46;19957.59
FR0000292278;PARIS;OPC;COMGES;S677;22.06;31/12/2019;24.91;549.55
FR0000979221;PARIS;OPC;PASTEL;S777;0.47;31/12/2019;2274.07;1080.08
FR0010233726;PARIS;OPC;GENERA;S777;0.65;31/12/2019;3517.88;2288.94
FR0010501296;PARIS;OPC;LAFINT;S777;1250.21;31/12/2019;17.11;21391.07
LU0164455502;PARIS;OPC;CARM;U560;684.58;31/12/2019;291.6;199622.62
FR0011212547;PARIS;OPC;ROTCIE;U560;26.75;31/12/2019;332.71;8899.77
FR0000299356;PARIS;OPC;LAZAR;U569;12.06;31/12/2019;202.32;2440.87
FREPFONCIERE;PARIS;SCP;LAFREM;U569;311.66;31/12/2019;768.45;239497.77
FR0007051040;PARIS;OPC;DNCA;U570;6295.57;31/12/2019;387.49;2439468.58
FR0010321802;PARIS;OPC;ECHIQ;U570;228.49;31/12/2019;1827.05;417471.59
FR0010147603;PARIS;OPC;CARM;U570;49.58;31/12/2019;234.46;11623.89
FR0010119917;PARIS;OPC;LAZAR;U570;18.21;31/12/2019;1428.8;26019.88
LU0140363267;PARIS;OPC;FRANKT;U570;16.28;31/12/2019;21.12;343.78
LU0616241476;PARIS;OPC;AMUASS;U570;42.13;31/12/2019;142.34;5996.83
FR0010321802;PARIS;OPC;ECHIQ;U571;120.73;31/12/2019;1827.05;220579.62
LU0197230542;PARIS;OPC;FILFU;U579;1686.6;31/12/2019;54.52;91953.31
FR0013114121;PARIS;OPC;FICESA;U579;291.43;31/12/2019;99.82;29090.44
FR0011707488;PARIS;OPC;SYCOMO;U579;1.36;31/12/2019;4961.43;6747.39
FR0010546960;PARIS;OPC;TOCQU;U579;79.24;31/12/2019;58.99;4674.63
LU0172157280;PARIS;OPC;BLACK;U579;13.04;31/12/2019;36.2;471.99
FR0010156604;PARIS;OPC;AMUNDI;C295;443.12;31/12/2019;248.1;109937.18
FR0010148999;PARIS;OPC;CARM;C295;248.52;31/12/2019;234.63;58310.31
FR0013393295;PARIS;OPC;H20;C639;13024.48;31/12/2019;111.53;1452620.81
LU0251809090;PARIS;OPC;BNPPIP;C639;429.44;31/12/2019;42.55;18272.65
FR0011885797;PARIS;OPC;ROAME;C639;499.21;31/12/2019;156.3;78026.01
FR0011594134;PARIS;OPC;BNPPAM;C639;311.71;31/12/2019;33.25;10364.27
FRSELECTINV1;PARIS;SCP;LAFREM;C639;77.17;31/12/2019;595.87;45983.07
FR0013262870;PARIS;EMT;SGCIB;C639;39.11;31/12/2019;1085.5;42453.26
FR0013284882;PARIS;EMT;ROAME;C639;1004.59;31/12/2019;1090.6;1095600.86
FR0011584390;PARIS;OPC;JOLOIN;C639;43.71;31/12/2019;958.93;41910.4
LU0048579410;PARIS;OPC;FIDELI;C639;1145.24;31/12/2019;47.49;54387.47
FR0013277571;PARIS;OPC;ALTARO;C639;353.7;31/12/2019;104;36784.61
FR0010564351;PARIS;OPC;OFIGES;C639;353.99;31/12/2019;149.7;52992.24
FR0013422359;PARIS;EMT;NATIST;C639;33.11;31/12/2019;1036.86;34335.34
FR0000989543;PARIS;OPC;PORGES;C639;41.52;31/12/2019;368.49;15300.82
FR0010813329;PARIS;OPC;SANSO;C639;1043.24;31/12/2019;111.64;116467.63
LU0061175625;PARIS;OPC;FIDELI;C639;61.73;31/12/2019;59.7;3685.43
FR0007001581;PARIS;OPC;ROTCIE;C639;4980.33;31/12/2019;65.08;324119.9
FR0012739431;PARIS;ETF;THEAM;C639;13016.87;31/12/2019;10.21;132902.28
LU0476876759;PARIS;OPC;ABSILS;C639;1846.24;31/12/2019;13.18;24333.48
LU0418791066;PARIS;OPC;BLACK;C639;42.12;31/12/2019;423.6;17840.17
FR0010241240;PARIS;OPC;HMG;C639;144.52;31/12/2019;228.14;32970.62
FR0010592022;PARIS;OPC;ECOFI;C639;231.92;31/12/2019;95.52;22152.77
FR0013393188;PARIS;OPC;H20;C642;31729.79;31/12/2019;106.93;3392866.17
FR0010135103;PARIS;OPC;CARM;C642;11904.64;31/12/2019;637.19;7585519.64
FR0010321810;PARIS;OPC;ECHIQ;C642;1781.04;31/12/2019;413.08;735713.58
XS1810778750;PARIS;EMT;GOLDSI;C642;894.17;31/12/2019;699.18;625185.1
FR0013414562;PARIS;EMT;MOSTPL;C642;1100.09;31/12/2019;1049.9;1154980.08
FR0013488038;PARIS;SCI;LAFAM;C642;14643;27/12/2019;194.23;2844110.81
FR0011885797;PARIS;OPC;ROAME;C642;1939.76;31/12/2019;156.3;303184.35
FR0013428240;PARIS;EMT;BNPIBV;C642;372.01;31/12/2019;1023.6;380790.87
LU0260870745;PARIS;OPC;FRANKF;C642;992.41;31/12/2019;23.88;23698.72
FR0007045737;PARIS;OPC;RICHEL;C642;2155.32;31/12/2019;226.68;488567.07
LU0266010296;PARIS;OPC;AXAFUN;C642;416.07;31/12/2019;143.56;59731.44
FR0010537423;PARIS;OPC;ROTCIE;C642;2377.52;31/12/2019;158.6;377073.96
FR0010830240;PARIS;OPC;LAZAR;C642;9.65;31/12/2019;431.41;4162.3
FR0010268227;PARIS;OPC;FLORN;C642;957.25;31/12/2019;10.26;9821.42
LU0171290074;PARIS;OPC;BLACK;C642;3090.62;31/12/2019;8.69;26857.49
GB0030932676;PARIS;OPC;MGI;C642;606.09;31/12/2019;38.59;23389.06
FR0013250479;PARIS;OPC;SALAMA;C642;352.09;31/12/2019;96.67;34036.59
FR0010035824;PARIS;OPC;PATRIM;C642;72.12;31/12/2019;120.67;8703.14
FR0013432812;PARIS;EMT;SGINVB;C642;96.89;31/12/2019;999.6;96854.03
FR0010149211;PARIS;OPC;CARM;C676;1945.74;31/12/2019;217.66;423509.76
FRMULTIMMOB2;PARIS;SCP;LAFAM;C676;1257.01;31/12/2019;715.6;899517.5
FR0011640986;PARIS;OPC;INOCAP;C676;2128.82;31/12/2019;179.84;382847.82
FR0010668145;PARIS;OPC;BNPPAM;C676;371.26;31/12/2019;439.21;163062.84
FR0000990095;PARIS;OPC;ODDO;C678;546.04;31/12/2019;316.76;172964.83
LU0823380802;PARIS;OPC;BNPPIP;C678;407.18;31/12/2019;212.85;86667.89
FR0010312660;PARIS;OPC;CARM;C678;962.74;31/12/2019;185.84;178916.19
LU1582988058;PARIS;OPC;MGSECU;C678;9945.69;31/12/2019;9.71;96572.65
LU1240329380;PARIS;OPC;INV MA;C678;32.44;31/12/2019;71.13;2307.64
FR0000284689;PARIS;OPC;COMGES;C690;248.35;31/12/2019;2274.03;564756.49
FRIMMORENTE1;PARIS;SCP;SOFIDY;C690;2388.54;31/12/2019;279.88;668504.95
FR0010922963;PARIS;OPC;SUNNNY;C690;67.78;31/12/2019;234.23;15875.51
FR0000400434;PARIS;OPC;ROTCIE;C690;29.86;31/12/2019;183.09;5467.77
FR0000292302;PARIS;OPC;LAZAR;C690;41.17;31/12/2019;414.3;17058.01
LU1379103903;PARIS;OPC;CLARES;C690;171.12;31/12/2019;151.68;25955.81
FR0013455227;PARIS;EMT;DSINVE;C690;31.01;31/12/2019;1000;31010.26
FR0010111732;PARIS;OPC;SYCOMO;C690;36.84;31/12/2019;517.58;19068.02
FR0010209916;PARIS;OPC;BNPPAM;C778;2.35;31/12/2019;23240.31;54572.78
LU1829348447;PARIS;OPC;CQUAMF;C778;199.27;31/12/2019;14.25;2839.66
FR0010588343;PARIS;OPC;EDRAM;C971;267.43;31/12/2019;364.84;97569.26
FR0010043216;PARIS;OPC;HSBCAM;C971;17.39;31/12/2019;202.59;3524.05
FR0010148007;PARIS;OPC;SANSO;C971;0.01;31/12/2019;394.03;2.17
FR0010137166;PARIS;OPC;BNPPAM;F656;1028.16;31/12/2019;246.16;253092.16
LU1956161167;PARIS;OPC;BNPAML;F656;937.81;31/12/2019;107.39;100711.05
LU1670724373;PARIS;OPC;MGLUSA;F657;1423.73;31/12/2019;10.49;14934.9
FR0007078811;PARIS;OPC;METROP;F758;3.44;31/12/2019;598.65;2058.11
LU1956163379;PARIS;OPC;BNPAML;F758;86.91;31/12/2019;297;25811.86
FR0010116343;PARIS;OPC;BNPPAM;F758;20.77;31/12/2019;231.94;4818.5
FR0007050190;PARIS;OPC;DNCA;F759;96.33;31/12/2019;118.77;11441.49
FR0000292278;PARIS;OPC;COMGES;P644;13252.5;31/12/2019;24.91;330119.77
FR0010058008;PARIS;OPC;DNCA;P644;11.24;31/12/2019;244.34;2746.93
LU1240329380;PARIS;OPC;INV MA;P644;1123.83;31/12/2019;71.13;79938.04
FR0010097667;PARIS;OPC;CPRASM;P644;61.51;31/12/2019;331.42;20384.96
LU0080749848;PARIS;OPC;FILFU;P644;1407.59;31/12/2019;12.76;17960.81
FR0007076930;PARIS;OPC;DNCA;S643;411.98;31/12/2019;361.56;148956.35
FR0010250134;PARIS;OPC;CQUAMF;S643;215.82;31/12/2019;168.5;36365.3
FR0010983924;PARIS;OPC;EDRAM;S643;480.23;31/12/2019;171.86;82532.38
FREUROVALYS1;PARIS;SCP;ADREIM;S645;6360.52;31/12/2019;895.2;5693941.23
FR0010148981;PARIS;OPC;CARM;S645;8.78;31/12/2019;1291.67;11342.32
FR0010753608;PARIS;OPC;MANDAR;S645;2.43;31/12/2019;656.18;1597
FR0010923367;PARIS;OPC;H20;S645;109.13;31/12/2019;189.68;20699.09
LU0340559805;PARIS;OPC;PICTET;S645;32.26;31/12/2019;146.92;4739.23
LU0823399810;PARIS;OPC;BNPPIP;S645;1.41;31/12/2019;236.75;334.38
FR000000PFO2;PARIS;SCP;PEASMA;S645;519.68;31/12/2019;163.44;84937.1
FRCONVIMMOBI;PARIS;SCI;SOFIDY;S645;254.24;27/12/2019;114.45;29097.5
LU0069452877;PARIS;OPC;FIDELI;S645;668.91;31/12/2019;9.14;6113.84
FR0011001049;PARIS;OPC;BOUS;S679;4.91;31/12/2019;3135.19;15404.29
IE00B03DF997;PARIS;OPC;COMGES;S777;1044.5;31/12/2019;40.5;42302.18
FR0010321810;PARIS;OPC;ECHIQ;U560;213.73;31/12/2019;413.08;88288.44
FR0013420270;PARIS;EMT;BNPIBV;U560;1911.4;31/12/2019;988.5;1889420.47
LU0309082799;PARIS;OPC;DNCA;U560;106.68;31/12/2019;148.58;15850.34
FR0000447864;PARIS;OPC;AXAIM;U570;15.47;31/12/2019;1074.17;16612.11
LU0992632538;PARIS;OPC;EDROAS;U570;23.05;31/12/2019;123.31;2842.64
LU1160356009;PARIS;OPC;EDROAS;U570;50.17;31/12/2019;1132.09;56793.32
LU0296857971;PARIS;OPC;FILLSA;U570;557.22;31/12/2019;14.42;8035.12
FR0000295230;PARIS;OPC;COMGES;U570;907.33;31/12/2019;181.69;164852.58
LU1082942308;PARIS;OPC;EDROAS;U570;91.38;31/12/2019;203.89;18631.92
FR0010172437;PARIS;OPC;UBSLMG;U570;17.51;31/12/2019;1644.56;28797.03
LU0172581844;PARIS;OPC;LOMBAR;U570;789.6;31/12/2019;11.48;9064.56
LU1670710075;PARIS;OPC;MGI;U570;1441.42;31/12/2019;10.93;15754.76
FR0010241240;PARIS;OPC;HMG;U570;7.2;31/12/2019;228.14;1642.79
FR0013488020;PARIS;SCI;LAFAM;U571;636.86;27/12/2019;282.25;179753.38
LU1100076550;PARIS;OPC;ROUASS;U571;111.77;31/12/2019;147.04;16435.13
XS1793707271;PARIS;EMT;BNPIBV;U571;80.05;31/12/2019;1066;85328.51
LU0140362889;LUXEMBOURG;OPC;FRANKT;U571;4.99;31/12/2019;38.46;191.98
FR0010306142;PARIS;OPC;CARM;U572;7.6;31/12/2019;156.97;1193.69
XS1793707271;PARIS;EMT;BNPIBV;U573;9.41;31/12/2019;1066;10036.19
LU0069450822;PARIS;OPC;FIDELI;U573;68.91;31/12/2019;9.91;682.93
FR0007076930;PARIS;OPC;DNCA;U579;196.37;31/12/2019;361.56;70998.17
LU0563303998;PARIS;OPC;LOMBAR;U579;517.21;31/12/2019;13.74;7106.44
LU0171301533;PARIS;OPC;BLACK;U579;39.32;31/12/2019;14.62;574.85
LU0432616901;PARIS;OPC;INVESC;U579;158.54;31/12/2019;16.45;2607.94
FR0010137166;PARIS;OPC;BNPPAM;C295;378.34;31/12/2019;246.16;93132.74
LU0131210360;PARIS;OPC;BNPAML;C295;77.72;31/12/2019;194.58;15122.99
FR0010538033;PARIS;OPC;PHIAI;C639;63.92;31/12/2019;135.28;8647.61
LU1303940784;PARIS;OPC;MANDAR;C639;3002.97;31/12/2019;19.88;59699
LU1670724373;PARIS;OPC;MGLUSA;C639;293239.47;31/12/2019;10.49;3076082.05
LU1582988058;PARIS;OPC;MGSECU;C639;162842.58;31/12/2019;9.71;1581201.45
IE00B84TCG88;PARIS;OPC;RUSINV;C639;4085.65;31/12/2019;12.64;51642.58
LU0316493666;PARIS;OPC;FRANKF;C639;354.13;31/12/2019;31.45;11137.43
FR0010011171;PARIS;OPC;AXAIMP;C639;3103.38;31/12/2019;42.38;131521.44
FR0010016477;PARIS;OPC;CANDRI;C639;26.14;31/12/2019;1366.39;35716.51
