DateValorisation;AliasPortefeuille;CodeValeur;PlaceCotationValeur;QuantitStock;ValeurBoursi;Gestionnaire;LibellGroupePortefeuille;LibellLongPortefeuille;LibellSteGstion;LibellLongGstion
31/12/2019;POLEURO;FR0013367406;186;1000000;1019900;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1882544205;186;1100000;1115950;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1881574591;186;1500000;1542600;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;FR0013357845;186;1200000;1249020;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1872032369;186;1000000;1020750;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1865186321;18;333000;339327;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;BE6305977074;186;1000000;1016400;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1823532996;186;1000000;1005800;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;DE000A190ND6;186;1000000;1005300;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1811433983;186;345000;347242.5;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1689234570;186;1000000;1008500;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1808861840;186;1000000;1014200;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1808338542;186;1500000;1546650;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1795253134;186;1000000;1003050;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1787278008;13;1000000;1004500;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013322120;186;1100000;1104730;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1771838494;186;400000;415380;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1767050351;186;500000;520575;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1173616753;13;2000000;2029800;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1758752635;186;600000;609870;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1747444245;186;500000;505675;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1716820029;186;750000;757575;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013299641;25;1000000;948050;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1694219780;186;1000000;1027600;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1693260702;186;655000;664104.5;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1691349523;186;1500000;1505400;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1685653302;186;400000;411440;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1676952481;186;1700000;1746750;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1629737625;186;2400000;2452320;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013257623;25;889000;887613.16;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1616341829;186;1000000;1008800;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;DE000A19HCW0;13;1500000;1555500;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1612542669;186;1500000;1502775;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;BE6295011025;186;400000;412360;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1602557495;186;1400000;1412040;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1598835822;186;1000000;1018250;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;BE0002273424;186;800000;808760;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;FR0013241536;25;1600000;1594560;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1574672397;186;1500000;1531575;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1532877757;186;1000000;1059800;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1555575320;186;2500000;2520125;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013231743;25;900000;898115;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1550951641;186;800000;806720;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1550135831;186;2200000;2285580;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1538867760;186;1000000;1022700;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1531060025;186;863000;870810.15;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1529838085;186;900000;924525;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1527758145;186;1700000;1761710;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;CH0341440334;186;1500000;1577475;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1520733301;186;1333000;1378588.6;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1405769487;186;2000000;2049400;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1509006380;186;250000;258975;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1457608013;186;500000;510875;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;BE0002266352;13;1700000;1735530;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1506396974;186;1625000;1634831.25;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013213832;25;1000000;1050500;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1499604905;186;833000;843787.35;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;FR0013204476;186;700000;707525;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;FR0013200813;25;1000000;1023000;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1492446460;18;1500000;1523250;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1488418960;13;833000;835673.93;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013201621;186;2400000;2412840;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013201597;186;1000000;999900;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1488494987;186;403000;409528.6;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1486520403;186;1000000;1012950;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0013201126;25;800000;799672;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1485597329;186;1200000;1233180;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1458405898;186;1000000;1022000;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1456422135;186;2400000;2445600;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1422919594;186;2400000;2426760;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1422841202;186;1471000;1495565.7;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1418786890;186;1200000;1227540;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1411535286;186;1600000;1616800;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1411404855;186;750000;771112.5;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1412593185;186;486000;495622.8;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1403014936;186;1000000;1025050;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1396260520;186;1000000;1001250;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;BE6285454482;6;1700000;1775480;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1380333929;186;790000;790750.5;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1379171140;186;1000000;1063100;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1379182006;186;1000000;1032600;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1375841159;186;783000;792043.65;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;CH0314209351;186;700000;756350;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1366786983;186;800000;815160;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1366026596;186;1000000;1001900;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1368576572;186;1700000;1719295;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1363560977;186;1000000;1024200;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
31/12/2019;POLEURO;XS1346315200;186;1000000;1012850;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1325080890;186;277000;279617.65;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1324217733;186;300000;302790;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1323463056;186;1846000;1849507.4;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1317969944;186;3641000;3677956.15;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1310493744;186;500000;521475;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0012969038;186;1300000;1410435;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;DE000A1Z6M12;186;1000000;1022850;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1291175161;186;1281000;1294322.4;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0012939841;25;1000000;1089380;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1288335521;186;824000;835989.2;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1255436187;186;3000000;3377250;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1240146891;186;1000000;1002350;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1234366448;186;1913000;1915295.6;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1218287230;186;263000;270548.1;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;XS1209863254;186;800000;846880;7;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;groupama0aset0mangement
31/12/2019;POLEURO;XS1205616268;186;1211000;1247511.65;11;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;aviva0gestion
31/12/2019;POLEURO;FR0012602761;186;1000000;1052900;8;FORTIS/GSA0EURO;ASSURPOL0EURO;FORTIS/GSA0EURO;axa0im
